SourceLanguageCode	TargetLanguageCode	SourceLanguageName	TargetLanguageName	SourcePopulation	TargetPopulations	Coocurrences	PhiCorrelation	Tstatistic
mdf	szl	Moksha	Silesian	124	241	1	  0.00571765	  0.04714974
mdf	tah	Moksha	Tahitian	124	164	1	  0.00695716	  0.02782930
mdf	tam	Moksha	Tamil	124	897	1	  0.00286886	  0.10292027
mdf	tat	Moksha	Tatar	124	142	1	  0.00748468	  0.07484893
mdf	tel	Moksha	Telugu	124	628	1	  0.00347514	  0.11431118
mdf	tet	Moksha	Tetum	124	121	1	  0.00811647	  0.03892651
mdf	tgk	Moksha	Tajik	124	201	1	  0.00627299	  0.06871849
mdf	tha	Moksha	Thai	124	2725	0	 -0.00022694	 -0.01919353
mdf	tir	Moksha	Tigrinya	124	51	0	 -0.00003103	 -0.00009309
mdf	ton	Moksha	Tonga (Tonga Islands)	124	57	0	 -0.00003280	 -0.00010374
mdf	tpi	Moksha	Tok Pisin	124	100	0	 -0.00004345	 -0.00026431
mdf	tsn	Moksha	Tswana	124	103	0	 -0.00004410	 -0.00022049
mdf	tso	Moksha	Tsonga	124	106	1	  0.00867806	  0.02603516
mdf	tuk	Moksha	Turkmen	124	157	0	 -0.00005445	 -0.00042523
mdf	tum	Moksha	Tumbuka	124	148	1	  0.00732926	  0.02198838
mdf	tur	Moksha	Turkish	124	10189	2	  0.00134344	  0.20779520
mdf	udm	Moksha	Udmurt	124	174	1	  0.00675100	  0.03878243
mdf	uig	Moksha	Uighur	124	187	1	  0.00650800	  0.04414033
mdf	ukr	Moksha	Ukrainian	124	7076	0	 -0.00036601	 -0.03664837
mdf	urd	Moksha	Urdu	124	428	1	  0.00425134	  0.08968300
mdf	uzb	Moksha	Uzbek	124	314	2	  0.01005958	  0.13078116
mdf	vec	Moksha	Venetian	124	382	1	  0.00451023	  0.05687238
mdf	ven	Moksha	Venda	124	149	1	  0.00730427	  0.02191340
mdf	vie	Moksha	Vietnamese	124	3098	1	  0.00137245	  0.12459840
mdf	vls	Moksha	Vlaams	124	247	0	 -0.00006829	 -0.00093387
mdf	vol	Moksha	VolapÌ_k	124	135	1	  0.00767889	  0.05264534
mdf	war	Moksha	Waray (Philippines)	124	114	0	 -0.00004639	 -0.00027447
mdf	wln	Moksha	Walloon	124	80	0	 -0.00003886	 -0.00026926
mdf	wol	Moksha	Wolof	124	66	0	 -0.00003530	 -0.00017293
mdf	xal	Moksha	Kalmyk	124	114	1	  0.00836479	  0.03239781
mdf	xho	Moksha	Xhosa	124	58	0	 -0.00003309	 -0.00010975
mdf	yid	Moksha	Yiddish	124	329	1	  0.00487260	  0.10104160
mdf	yor	Moksha	Yoruba	124	165	1	  0.00693571	  0.03023277
mdf	zea	Moksha	Zeeuws	124	161	1	  0.00702270	  0.04271847
mdf	zha	Moksha	Zhuang	124	177	1	  0.00669257	  0.03209715
mdf	zho	Moksha	Chinese	124	19201	1	  0.00004618	  0.01036136
mdf	zul	Moksha	Zulu	124	18	0	 -0.00001843	 -0.00007140
mdf	zza	Moksha	Zaza	124	142	1	  0.00748468	  0.05239425
mkd	aar	Macedonian	Afar	943	5	0	 -0.00002680	 -0.00104888
mkd	abk	Macedonian	Abkhazian	943	9	0	 -0.00003595	 -0.00140722
mkd	afr	Macedonian	Afrikaans	943	776	0	 -0.00033389	 -0.01306884
mkd	aka	Macedonian	Akan	943	183	0	 -0.00016213	 -0.00634573
mkd	amh	Macedonian	Amharic	943	81	0	 -0.00010786	 -0.00422172
mkd	ang	Macedonian	Old English (ca. 450-1100)	943	135	0	 -0.00013925	 -0.00545028
mkd	ara	Macedonian	Arabic	943	6361	2	 -0.00013923	 -0.01881245
mkd	arc	Macedonian	Official Aramaic (700-300 BCE)	943	157	0	 -0.00015017	 -0.00587765
mkd	arg	Macedonian	Aragonese	943	377	0	 -0.00023271	 -0.00910842
mkd	asm	Macedonian	Assamese	943	146	0	 -0.00014481	 -0.00566799
mkd	ast	Macedonian	Asturian	943	341	0	 -0.00022132	 -0.00866256
mkd	ava	Macedonian	Avaric	943	105	0	 -0.00012280	 -0.00480666
mkd	aym	Macedonian	Aymara	943	118	0	 -0.00013019	 -0.00509555
mkd	aze	Macedonian	Azerbaijani	943	1111	2	  0.00155521	  0.06087212
mkd	bak	Macedonian	Bashkir	943	190	1	  0.00219780	  0.08602381
mkd	bam	Macedonian	Bambara	943	12	0	 -0.00004151	 -0.00162492
mkd	bar	Macedonian	Bavarian	943	515	0	 -0.00027199	 -0.01064603
mkd	bel	Macedonian	Belarusian	943	507	0	 -0.00026987	 -0.01056300
mkd	ben	Macedonian	Bengali	943	843	0	 -0.00034801	 -0.01362152
mkd	bik	Macedonian	Bikol	943	58	1	  0.00418549	  0.16382477
mkd	bis	Macedonian	Bislama	943	52	0	 -0.00008642	 -0.00338257
mkd	bod	Macedonian	Tibetan	943	155	0	 -0.00014921	 -0.00584009
mkd	bpy	Macedonian	Bishnupriya	943	116	0	 -0.00012908	 -0.00505218
mkd	bre	Macedonian	Breton	943	359	0	 -0.00022709	 -0.00888828
mkd	bua	Macedonian	Buriat	943	117	0	 -0.00012963	 -0.00507391
mkd	bug	Macedonian	Buginese	943	143	0	 -0.00014331	 -0.00560945
mkd	bul	Macedonian	Bulgarian	943	4122	71	  0.03527769	  2.90381302
mkd	cat	Macedonian	Catalan	943	8075	3	  0.00001046	  0.00109401
mkd	ceb	Macedonian	Cebuano	943	139	0	 -0.00014130	 -0.00553044
mkd	ces	Macedonian	Czech	943	8493	9	  0.00207981	  0.25665259
mkd	cha	Macedonian	Chamorro	943	62	0	 -0.00009437	 -0.00369353
mkd	che	Macedonian	Chechen	943	121	0	 -0.00013183	 -0.00515992
mkd	chm	Macedonian	Mari (Russia)	943	118	0	 -0.00013019	 -0.00509555
mkd	cho	Macedonian	Choctaw	943	4	0	 -0.00002397	 -0.00093815
mkd	chr	Macedonian	Cherokee	943	68	0	 -0.00009883	 -0.00386812
mkd	chu	Macedonian	Church Slavic	943	178	2	  0.00472279	  0.18485588
mkd	chv	Macedonian	Chuvash	943	238	1	  0.00192644	  0.07540232
mkd	chy	Macedonian	Cheyenne	943	61	0	 -0.00009360	 -0.00366362
mkd	cor	Macedonian	Cornish	943	65	0	 -0.00009662	 -0.00378183
mkd	cos	Macedonian	Corsican	943	66	0	 -0.00009736	 -0.00381081
mkd	cre	Macedonian	Cree	943	23	0	 -0.00005747	 -0.00224960
mkd	crh	Macedonian	Crimean Tatar	943	139	0	 -0.00014130	 -0.00553044
mkd	csb	Macedonian	Kashubian	943	89	0	 -0.00011306	 -0.00442530
mkd	cym	Macedonian	Welsh	943	496	0	 -0.00026693	 -0.01044776
mkd	dan	Macedonian	Danish	943	8164	6	  0.00108173	  0.11981315
mkd	deu	Macedonian	German	943	103768	66	  0.00287147	  1.35968103
mkd	div	Macedonian	Dhivehi	943	168	0	 -0.00015534	 -0.00608008
mkd	dsb	Macedonian	Lower Sorbian	943	174	1	  0.00231116	  0.09046069
mkd	dzo	Macedonian	Dzongkha	943	108	0	 -0.00012455	 -0.00487485
mkd	ell	Macedonian	Modern Greek (1453-)	943	3789	10	  0.00455697	  0.35410134
mkd	eml	Macedonian	Emiliano-Romagnolo	943	110	0	 -0.00012569	 -0.00491978
mkd	eng	Macedonian	English	943	273987	397	  0.01950189	 24.58980224
mkd	epo	Macedonian	Esperanto	943	2310	1	  0.00010172	  0.00429652
mkd	est	Macedonian	Estonian	943	1956	1	  0.00020650	  0.01131607
mkd	eus	Macedonian	Basque	943	1093	0	 -0.00039629	 -0.01551111
mkd	ewe	Macedonian	Ewe	943	128	0	 -0.00013559	 -0.00530709
mkd	ext	Macedonian	Extremaduran	943	139	0	 -0.00014130	 -0.00553044
mkd	fao	Macedonian	Faroese	943	288	0	 -0.00020339	 -0.00796088
mkd	fas	Macedonian	Persian	943	4738	2	  0.00012156	  0.01438309
mkd	fij	Macedonian	Fijian	943	104	0	 -0.00012222	 -0.00478372
mkd	fil	Macedonian	Filipino (macrolanguage)	943	713	1	  0.00089989	  0.03522259
mkd	fin	Macedonian	Finnish	943	11484	4	 -0.00006870	 -0.00990969
mkd	fra	Macedonian	French	943	69366	28	  0.00031054	  0.11734661
mkd	frp	Macedonian	Arpitan	943	150	0	 -0.00014678	 -0.00574511
mkd	fry	Macedonian	Western Frisian	943	357	0	 -0.00022645	 -0.00886349
mkd	ful	Macedonian	Fulah	943	101	0	 -0.00012044	 -0.00471422
mkd	fur	Macedonian	Friulian	943	98	1	  0.00317154	  0.12413704
mkd	gla	Macedonian	Scottish Gaelic	943	270	0	 -0.00019693	 -0.00770806
mkd	gle	Macedonian	Irish	943	523	0	 -0.00027410	 -0.01072841
mkd	glg	Macedonian	Galician	943	1541	0	 -0.00047059	 -0.01843128
mkd	glk	Macedonian	Gilaki	943	184	0	 -0.00016257	 -0.00636304
mkd	glv	Macedonian	Manx	943	119	0	 -0.00013074	 -0.00511710
mkd	got	Macedonian	Gothic	943	134	0	 -0.00013873	 -0.00543005
mkd	grn	Macedonian	Guarani	943	155	0	 -0.00014921	 -0.00584009
mkd	guj	Macedonian	Gujarati	943	319	0	 -0.00021406	 -0.00837843
mkd	hat	Macedonian	Haitian	943	190	0	 -0.00016520	 -0.00646596
mkd	hau	Macedonian	Hausa	943	157	0	 -0.00015017	 -0.00587765
mkd	haw	Macedonian	Hawaiian	943	120	0	 -0.00013128	 -0.00513856
mkd	hbs	Macedonian	Serbo-Croatian	943	7389	76	  0.02780680	  2.90410450
mkd	heb	Macedonian	Hebrew	943	6538	4	  0.00064304	  0.08862825
mkd	hif	Macedonian	Fiji Hindi	943	68	1	  0.00385098	  0.15073131
mkd	hin	Macedonian	Hindi	943	1178	0	 -0.00041142	 -0.01610322
mkd	hsb	Macedonian	Upper Sorbian	943	234	0	 -0.00018333	 -0.00717576
mkd	hun	Macedonian	Hungarian	943	9488	6	  0.00084048	  0.11285912
mkd	hye	Macedonian	Armenian	943	575	0	 -0.00028740	 -0.01124923
mkd	ibo	Macedonian	Igbo	943	55	0	 -0.00008888	 -0.00347877
mkd	ido	Macedonian	Ido	943	235	1	  0.00194104	  0.07597384
mkd	iii	Macedonian	Sichuan Yi	943	2	0	 -0.00001695	 -0.00066337
mkd	iku	Macedonian	Inuktitut	943	18	0	 -0.00005085	 -0.00199011
mkd	ile	Macedonian	Interlingue	943	26	0	 -0.00006111	 -0.00239182
mkd	ilo	Macedonian	Iloko	943	84	0	 -0.00010984	 -0.00429919
mkd	ina	Macedonian	Interlingua (International Auxiliary Language Association)	943	200	1	  0.00213368	  0.08351410
mkd	ipk	Macedonian	Inupiaq	943	56	0	 -0.00008968	 -0.00351026
mkd	isl	Macedonian	Icelandic	943	956	0	 -0.00037061	 -0.01450609
mkd	ita	Macedonian	Italian	943	33146	16	  0.00068497	  0.18504320
mkd	jav	Macedonian	Javanese	943	339	0	 -0.00022067	 -0.00863712
mkd	jbo	Macedonian	Lojban	943	169	0	 -0.00015580	 -0.00609815
mkd	jpn	Macedonian	Japanese	943	28951	13	  0.00045193	  0.14493819
mkd	kaa	Macedonian	Kara-Kalpak	943	104	0	 -0.00012222	 -0.00478372
mkd	kab	Macedonian	Kabyle	943	168	0	 -0.00015534	 -0.00608008
mkd	kal	Macedonian	Kalaallisut	943	55	0	 -0.00008888	 -0.00347877
mkd	kan	Macedonian	Kannada	943	354	0	 -0.00022550	 -0.00882616
mkd	kas	Macedonian	Kashmiri	943	10	0	 -0.00003790	 -0.00148334
mkd	kat	Macedonian	Georgian	943	700	1	  0.00091410	  0.03577858
mkd	kau	Macedonian	Kanuri	943	9	0	 -0.00003595	 -0.00140722
mkd	kaz	Macedonian	Kazakh	943	349	2	  0.00326325	  0.12772691
mkd	khm	Macedonian	Central Khmer	943	96	0	 -0.00011742	 -0.00459604
mkd	kik	Macedonian	Kikuyu	943	3	0	 -0.00002076	 -0.00081246
mkd	kin	Macedonian	Kinyarwanda	943	19	0	 -0.00005224	 -0.00204465
mkd	kir	Macedonian	Kirghiz	943	116	1	  0.00289508	  0.11331628
mkd	kom	Macedonian	Komi	943	22	0	 -0.00005621	 -0.00220016
mkd	kon	Macedonian	Kongo	943	14	0	 -0.00004484	 -0.00175511
mkd	kor	Macedonian	Korean	943	5941	1	 -0.00050174	 -0.06437501
mkd	ksh	Macedonian	KÌ¦lsch	943	117	0	 -0.00012963	 -0.00507391
mkd	kur	Macedonian	Kurdish	943	373	1	  0.00145509	  0.05695328
mkd	lao	Macedonian	Lao	943	59	0	 -0.00009205	 -0.00360306
mkd	lat	Macedonian	Latin	943	1932	1	  0.00021432	  0.00838876
mkd	lav	Macedonian	Latvian	943	1069	3	  0.00259723	  0.10323828
mkd	lbe	Macedonian	Lak	943	30	0	 -0.00006564	 -0.00256923
mkd	lij	Macedonian	Ligurian	943	112	0	 -0.00012683	 -0.00496431
mkd	lim	Macedonian	Limburgan	943	194	0	 -0.00016693	 -0.00653368
mkd	lin	Macedonian	Lingala	943	19	0	 -0.00005224	 -0.00204465
mkd	lit	Macedonian	Lithuanian	943	1979	5	  0.00312884	  0.18726121
mkd	lmo	Macedonian	Lombard	943	231	0	 -0.00018215	 -0.00712961
mkd	ltz	Macedonian	Luxembourgish	943	551	1	  0.00110636	  0.04330368
mkd	lug	Macedonian	Ganda	943	3	0	 -0.00002076	 -0.00081246
mkd	mah	Macedonian	Marshallese	943	3	0	 -0.00002076	 -0.00081246
mkd	mal	Macedonian	Malayalam	943	965	1	  0.00067632	  0.02647184
mkd	mar	Macedonian	Marathi	943	465	0	 -0.00025845	 -0.01011594
mkd	mdf	Macedonian	Moksha	943	124	1	  0.00279153	  0.10926312
mkd	mlg	Macedonian	Malagasy	943	163	0	 -0.00015301	 -0.00598891
mkd	mlt	Macedonian	Maltese	943	132	0	 -0.00013769	 -0.00538938
mkd	mol	Macedonian	Moldavian	943	43	0	 -0.00007859	 -0.00307594
mkd	mon	Macedonian	Mongolian	943	307	2	  0.00350802	  0.13730743
mkd	mri	Macedonian	Maori	943	201	0	 -0.00016991	 -0.00665052
mkd	msa	Macedonian	Malay (macrolanguage)	943	5532	3	  0.00042282	  0.04435213
mkd	mus	Macedonian	Creek	943	4	0	 -0.00002397	 -0.00093815
mkd	mya	Macedonian	Burmese	943	90	0	 -0.00011369	 -0.00445009
mkd	myv	Macedonian	Erzya	943	32	1	  0.00568994	  0.22271236
mkd	mzn	Macedonian	Mazanderani	943	51	0	 -0.00008559	 -0.00334988
mkd	nap	Macedonian	Neapolitan	943	157	0	 -0.00015017	 -0.00587765
mkd	nau	Macedonian	Nauru	943	39	0	 -0.00007484	 -0.00292938
mkd	nav	Macedonian	Navajo	943	48	0	 -0.00008303	 -0.00324986
mkd	ndo	Macedonian	Ndonga	943	5	0	 -0.00002680	 -0.00104888
mkd	nds	Macedonian	Low German	943	340	0	 -0.00022099	 -0.00864985
mkd	nep	Macedonian	Nepali macrolanguage	943	275	0	 -0.00019875	 -0.00777911
mkd	new	Macedonian	Newari	943	171	0	 -0.00015672	 -0.00613413
mkd	nld	Macedonian	Dutch	943	26888	19	  0.00181841	  0.39400839
mkd	nor	Macedonian	Norwegian	943	13866	5	 -0.00002828	 -0.00426809
mkd	nov	Macedonian	Novial	943	118	0	 -0.00013019	 -0.00509555
mkd	nrm	Macedonian	Narom	943	27	0	 -0.00006227	 -0.00243739
mkd	nya	Macedonian	Nyanja	943	7	0	 -0.00003171	 -0.00124105
mkd	oci	Macedonian	Occitan (post 1500)	943	345	0	 -0.00022261	 -0.00871323
mkd	ori	Macedonian	Oriya (macrolanguage)	943	141	0	 -0.00014231	 -0.00557008
mkd	orm	Macedonian	Oromo	943	57	0	 -0.00009048	 -0.00354146
mkd	oss	Macedonian	Ossetian	943	77	2	  0.00731845	  0.28645739
mkd	pag	Macedonian	Pangasinan	943	16	0	 -0.00004794	 -0.00187630
mkd	pam	Macedonian	Pampanga	943	19	0	 -0.00005224	 -0.00204465
mkd	pan	Macedonian	Panjabi	943	105	0	 -0.00012280	 -0.00480666
mkd	pap	Macedonian	Papiamento	943	52	0	 -0.00008642	 -0.00338257
mkd	pdc	Macedonian	Pennsylvania German	943	48	0	 -0.00008303	 -0.00324986
mkd	pih	Macedonian	Pitcairn-Norfolk	943	77	0	 -0.00010516	 -0.00411616
mkd	pli	Macedonian	Pali	943	49	0	 -0.00008389	 -0.00328354
mkd	pms	Macedonian	Piemontese	943	238	0	 -0.00018489	 -0.00723684
mkd	pnt	Macedonian	Pontic	943	114	0	 -0.00012796	 -0.00500844
mkd	pol	Macedonian	Polish	943	21517	12	  0.00091039	  0.19739551
mkd	por	Macedonian	Portuguese	943	22072	9	  0.00019346	  0.04757937
mkd	pus	Macedonian	Pushto	943	46	0	 -0.00008128	 -0.00318144
mkd	que	Macedonian	Quechua	943	143	0	 -0.00014331	 -0.00560945
mkd	roh	Macedonian	Romansh	943	98	0	 -0.00011864	 -0.00464367
mkd	rom	Macedonian	Romany	943	76	0	 -0.00010448	 -0.00408934
mkd	ron	Macedonian	Romanian	943	6192	6	  0.00154231	  0.16289447
mkd	run	Macedonian	Rundi	943	7	0	 -0.00003171	 -0.00124105
mkd	rup	Macedonian	Macedo-Romanian	943	85	0	 -0.00011049	 -0.00432471
mkd	rus	Macedonian	Russian	943	35178	37	  0.00420648	  1.20399748
mkd	sag	Macedonian	Sango	943	51	0	 -0.00008559	 -0.00334988
mkd	sah	Macedonian	Yakut	943	48	0	 -0.00008303	 -0.00324986
mkd	san	Macedonian	Sanskrit	943	165	0	 -0.00015395	 -0.00602554
mkd	scn	Macedonian	Sicilian	943	268	1	  0.00179346	  0.07019758
mkd	sco	Macedonian	Scots	943	362	0	 -0.00022803	 -0.00892535
mkd	sgs	Macedonian	Samogitian	943	139	0	 -0.00014130	 -0.00553044
mkd	sin	Macedonian	Sinhala	943	265	0	 -0.00019510	 -0.00763635
mkd	slk	Macedonian	Slovak	943	3485	4	  0.00150044	  0.10092099
mkd	slv	Macedonian	Slovenian	943	2993	17	  0.00947081	  0.70584496
mkd	sme	Macedonian	Northern Sami	943	111	0	 -0.00012626	 -0.00494210
mkd	smo	Macedonian	Samoan	943	114	0	 -0.00012796	 -0.00500844
mkd	sna	Macedonian	Shona	943	154	0	 -0.00014873	 -0.00582122
mkd	snd	Macedonian	Sindhi	943	123	0	 -0.00013291	 -0.00520239
mkd	som	Macedonian	Somali	943	229	0	 -0.00018136	 -0.00709868
mkd	sot	Macedonian	Southern Sotho	943	158	0	 -0.00015064	 -0.00589634
mkd	spa	Macedonian	Spanish	943	58791	24	  0.00032180	  0.12274104
mkd	sqi	Macedonian	Albanian	943	1806	11	  0.00792409	  0.35385502
mkd	srd	Macedonian	Sardinian	943	133	0	 -0.00013821	 -0.00540975
mkd	srn	Macedonian	Sranan Tongo	943	116	0	 -0.00012908	 -0.00505218
mkd	ssw	Macedonian	Swati	943	149	0	 -0.00014629	 -0.00572593
mkd	stq	Macedonian	Saterfriesisch	943	157	0	 -0.00015017	 -0.00587765
mkd	sun	Macedonian	Sundanese	943	245	0	 -0.00018759	 -0.00734250
mkd	swa	Macedonian	Swahili (macrolanguage)	943	370	1	  0.00146284	  0.05725683
mkd	swe	Macedonian	Swedish	943	20863	8	  0.00007324	  0.01279083
mkd	szl	Macedonian	Silesian	943	241	0	 -0.00018605	 -0.00728231
mkd	tah	Macedonian	Tahitian	943	164	0	 -0.00015348	 -0.00600726
mkd	tam	Macedonian	Tamil	943	897	0	 -0.00035899	 -0.01405117
mkd	tat	Macedonian	Tatar	943	142	1	  0.00259052	  0.10139515
mkd	tel	Macedonian	Telugu	943	628	0	 -0.00030036	 -0.01175637
mkd	tet	Macedonian	Tetum	943	121	0	 -0.00013183	 -0.00515992
mkd	tgk	Macedonian	Tajik	943	201	1	  0.00212752	  0.08327302
mkd	tha	Macedonian	Thai	943	2725	1	 -0.00000166	 -0.00014040
mkd	tir	Macedonian	Tigrinya	943	51	0	 -0.00008559	 -0.00334988
mkd	ton	Macedonian	Tonga (Tonga Islands)	943	57	0	 -0.00009048	 -0.00354146
mkd	tpi	Macedonian	Tok Pisin	943	100	0	 -0.00011984	 -0.00469082
mkd	tsn	Macedonian	Tswana	943	103	0	 -0.00012163	 -0.00476066
mkd	tso	Macedonian	Tsonga	943	106	0	 -0.00012339	 -0.00482950
mkd	tuk	Macedonian	Turkmen	943	157	0	 -0.00015017	 -0.00587765
mkd	tum	Macedonian	Tumbuka	943	148	0	 -0.00014580	 -0.00570668
mkd	tur	Macedonian	Turkish	943	10189	11	  0.00234434	  0.36260834
mkd	udm	Macedonian	Udmurt	943	174	0	 -0.00015809	 -0.00618771
mkd	uig	Macedonian	Uighur	943	187	0	 -0.00016389	 -0.00641471
mkd	ukr	Macedonian	Ukrainian	943	7076	9	  0.00248008	  0.24833113
mkd	urd	Macedonian	Urdu	943	428	0	 -0.00024795	 -0.00970506
mkd	uzb	Macedonian	Uzbek	943	314	1	  0.00162580	  0.06363500
mkd	vec	Macedonian	Venetian	943	382	0	 -0.00023425	 -0.00916863
mkd	ven	Macedonian	Venda	943	149	0	 -0.00014629	 -0.00572593
mkd	vie	Macedonian	Vietnamese	943	3098	1	 -0.00008192	 -0.00743690
mkd	vls	Macedonian	Vlaams	943	247	0	 -0.00018836	 -0.00737241
mkd	vol	Macedonian	VolapÌ_k	943	135	1	  0.00266405	  0.10427318
mkd	war	Macedonian	Waray (Philippines)	943	114	0	 -0.00012796	 -0.00500844
mkd	wln	Macedonian	Walloon	943	80	0	 -0.00010719	 -0.00419558
mkd	wol	Macedonian	Wolof	943	66	0	 -0.00009736	 -0.00381081
mkd	xal	Macedonian	Kalmyk	943	114	1	  0.00292261	  0.11439380
mkd	xho	Macedonian	Xhosa	943	58	0	 -0.00009127	 -0.00357239
mkd	yid	Macedonian	Yiddish	943	329	0	 -0.00021739	 -0.00850876
mkd	yor	Macedonian	Yoruba	943	165	0	 -0.00015395	 -0.00602554
mkd	zea	Macedonian	Zeeuws	943	161	0	 -0.00015207	 -0.00595205
mkd	zha	Macedonian	Zhuang	943	177	0	 -0.00015945	 -0.00624082
mkd	zho	Macedonian	Chinese	943	19201	8	  0.00022061	  0.04949604
mkd	zul	Macedonian	Zulu	943	18	0	 -0.00005085	 -0.00199011
mkd	zza	Macedonian	Zaza	943	142	0	 -0.00014281	 -0.00558980
mlg	aar	Malagasy	Afar	163	5	0	 -0.00001114	 -0.00008336
mlg	abk	Malagasy	Abkhazian	163	9	0	 -0.00001495	 -0.00011184
mlg	afr	Malagasy	Afrikaans	163	776	1	  0.00267346	  0.06031621
mlg	aka	Malagasy	Akan	163	183	1	  0.00572302	  0.04282789
mlg	amh	Malagasy	Amharic	163	81	0	 -0.00004484	 -0.00036425
mlg	ang	Malagasy	Old English (ca. 450-1100)	163	135	0	 -0.00005788	 -0.00053052
mlg	ara	Malagasy	Arabic	163	6361	0	 -0.00039782	 -0.05375117
mlg	arc	Malagasy	Official Aramaic (700-300 BCE)	163	157	1	  0.00618907	  0.04631562
mlg	arg	Malagasy	Aragonese	163	377	1	  0.00393769	  0.04642500
mlg	asm	Malagasy	Assamese	163	146	1	  0.00642250	  0.05449788
mlg	ast	Malagasy	Asturian	163	341	1	  0.00415001	  0.06099297
mlg	ava	Malagasy	Avaric	163	105	1	  0.00759319	  0.05682387
mlg	aym	Malagasy	Aymara	163	118	1	  0.00715678	  0.05355777
mlg	aze	Malagasy	Azerbaijani	163	1111	0	 -0.00016609	 -0.00621660
mlg	bak	Malagasy	Bashkir	163	190	1	  0.00561409	  0.04201265
mlg	bam	Malagasy	Bambara	163	12	1	  0.02259430	  0.16912341
mlg	bar	Malagasy	Bavarian	163	515	1	  0.00333885	  0.06246449
mlg	bel	Malagasy	Belarusian	163	507	0	 -0.00011218	 -0.00243725
mlg	ben	Malagasy	Bengali	163	843	1	  0.00255356	  0.08107313
mlg	bik	Malagasy	Bikol	163	58	0	 -0.00003794	 -0.00028392
mlg	bis	Malagasy	Bislama	163	52	0	 -0.00003592	 -0.00026883
mlg	bod	Malagasy	Tibetan	163	155	1	  0.00622967	  0.05877169
mlg	bpy	Malagasy	Bishnupriya	163	116	1	  0.00721913	  0.05402443
mlg	bre	Malagasy	Breton	163	359	0	 -0.00009440	 -0.00163773
mlg	bua	Malagasy	Buriat	163	117	1	  0.00718775	  0.05378961
mlg	bug	Malagasy	Buginese	163	143	1	  0.00649077	  0.04857349
mlg	bul	Malagasy	Bulgarian	163	4122	0	 -0.00032010	 -0.02633203
mlg	cat	Malagasy	Catalan	163	8075	0	 -0.00044837	 -0.04688874
mlg	ceb	Malagasy	Cebuano	163	139	0	 -0.00005874	 -0.00054469
mlg	ces	Malagasy	Czech	163	8493	1	  0.00039149	  0.04830997
mlg	cha	Malagasy	Chamorro	163	62	0	 -0.00003923	 -0.00029355
mlg	che	Malagasy	Chechen	163	121	0	 -0.00005480	 -0.00041009
mlg	chm	Malagasy	Mari (Russia)	163	118	1	  0.00715678	  0.05355777
mlg	cho	Malagasy	Choctaw	163	4	0	 -0.00000996	 -0.00007456
mlg	chr	Malagasy	Cherokee	163	68	0	 -0.00004108	 -0.00030742
mlg	chu	Malagasy	Church Slavic	163	178	1	  0.00580471	  0.04343919
mlg	chv	Malagasy	Chuvash	163	238	1	  0.00500066	  0.04637481
mlg	chy	Malagasy	Cheyenne	163	61	0	 -0.00003891	 -0.00029117
mlg	cor	Malagasy	Cornish	163	65	0	 -0.00004016	 -0.00030057
mlg	cos	Malagasy	Corsican	163	66	0	 -0.00004047	 -0.00030287
mlg	cre	Malagasy	Cree	163	23	0	 -0.00002389	 -0.00017879
mlg	crh	Malagasy	Crimean Tatar	163	139	0	 -0.00005874	 -0.00043954
mlg	csb	Malagasy	Kashubian	163	89	0	 -0.00004700	 -0.00040702
mlg	cym	Malagasy	Welsh	163	496	1	  0.00340644	  0.07306033
mlg	dan	Malagasy	Danish	163	8164	0	 -0.00045084	 -0.04993603
mlg	deu	Malagasy	German	163	103768	6	 -0.00014887	 -0.07049357
mlg	div	Malagasy	Dhivehi	163	168	1	  0.00597880	  0.04474206
mlg	dsb	Malagasy	Lower Sorbian	163	174	1	  0.00587256	  0.04394695
mlg	dzo	Malagasy	Dzongkha	163	108	1	  0.00748555	  0.05601832
mlg	ell	Malagasy	Modern Greek (1453-)	163	3789	0	 -0.00030688	 -0.02384585
mlg	eml	Malagasy	Emiliano-Romagnolo	163	110	0	 -0.00005225	 -0.00043716
mlg	eng	Malagasy	English	163	273987	22	  0.00072431	  0.91309907
mlg	epo	Malagasy	Esperanto	163	2310	2	  0.00302137	  0.12761564
mlg	est	Malagasy	Estonian	163	1956	2	  0.00332308	  0.18210460
mlg	eus	Malagasy	Basque	163	1093	1	  0.00220502	  0.07789686
mlg	ewe	Malagasy	Ewe	163	128	1	  0.00686714	  0.05139018
mlg	ext	Malagasy	Extremaduran	163	139	1	  0.00658518	  0.04928007
mlg	fao	Malagasy	Faroese	163	288	1	  0.00453126	  0.05166490
mlg	fas	Malagasy	Persian	163	4738	0	 -0.00034323	 -0.04061123
mlg	fij	Malagasy	Fijian	163	104	1	  0.00763010	  0.05710007
mlg	fil	Malagasy	Filipino (macrolanguage)	163	713	0	 -0.00013304	 -0.00378410
mlg	fin	Malagasy	Finnish	163	11484	2	  0.00093008	  0.13416651
mlg	fra	Malagasy	French	163	69366	16	  0.00349400	  1.32032092
mlg	frp	Malagasy	Arpitan	163	150	1	  0.00633467	  0.04740528
mlg	fry	Malagasy	Western Frisian	163	357	1	  0.00405174	  0.05390534
mlg	ful	Malagasy	Fulah	163	101	1	  0.00774407	  0.05795303
mlg	fur	Malagasy	Friulian	163	98	0	 -0.00004932	 -0.00039454
mlg	gla	Malagasy	Scottish Gaelic	163	270	2	  0.00945249	  0.10137114
